order_id,amount,decline_code,decline_category,ground_truth_recoverable,timestamp
ord_a57f228a,24859.8,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-07T02:24:09.751799
ord_d498590e,27038.74,OTHER,OTHER,1,2026-08-19T02:24:09.751799
ord_ee17b341,12659.01,RISK_BLOCK,RISK_BLOCK,0,2026-07-27T02:24:09.751799
ord_4eb05ab5,9577.81,ISSUER_TIMEOUT,ISSUER_TIMEOUT,0,2026-08-13T02:24:09.751799
ord_0b4c79bd,38885.53,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-22T02:24:09.751799
ord_d509d98e,21072.64,EXPIRED_CARD,EXPIRED_CARD,0,2026-07-31T02:24:09.751799
ord_a2855920,32094.01,RISK_BLOCK,RISK_BLOCK,0,2026-08-10T02:24:09.751799
ord_a13a5a0f,17656.5,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-18T02:24:09.751799
ord_e0684a70,40437.77,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-07T02:24:09.751799
ord_9cd268bf,27747.12,RISK_BLOCK,RISK_BLOCK,0,2026-08-18T02:24:09.751799
ord_c3ecf4cf,40022.93,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-04T02:24:09.751799
ord_5b646802,34331.3,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-03T02:24:09.751799
ord_b92a11e0,22626.1,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-17T02:24:09.751799
ord_9af440fd,10634.99,ISSUER_TIMEOUT,ISSUER_TIMEOUT,1,2026-08-10T02:24:09.751799
ord_f3437bd7,9560.46,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,0,2026-08-17T02:24:09.751799
ord_ae090ea7,47359.07,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-21T02:24:09.751799
ord_cc1c53b7,7648.83,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-12T02:24:09.751799
ord_cce0bfc2,5822.27,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-08T02:24:09.751799
ord_03cc79e3,10835.04,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-08-13T02:24:09.751799
ord_60f2a4bf,35367.58,EXPIRED_CARD,EXPIRED_CARD,0,2026-08-07T02:24:09.751799
ord_17a4c020,29678.0,INSUFFICIENT_FUNDS,INSUFFICIENT_FUNDS,1,2026-07-31T02:24:09.751799
